,noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId
2786,1404938914977157120,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1623798750739,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2787,1586631899648118784,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667139445101,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2788,1586669622723493888,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667140600436,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2789,1586704966173032450,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667139688571,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2790,1586712997191454722,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667140520083,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2791,1586717740143869964,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667140505627,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2792,1586728756982456320,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667141175031,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2793,1586729977915097089,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667141182810,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
2794,1586730112283774980,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1667141160425,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2795,1596529332335386625,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1669477774580,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2796,1596912237175783424,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1669645509651,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2797,1608874675223896071,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1672497874125,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2798,1652885931366514689,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1682914587305,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1652783731290013696
2799,1655991364059021313,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1683661241715,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1655977617583898637
2800,1656013662002503680,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1683661291321,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1655977617583898637
2801,1659995036929478657,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1684609020990,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659682592122085377
2802,1670514169395773440,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1687118669507,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670443446413279232
2803,1693861213833486541,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1692716079596,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693785959526236484
2804,1731513901429194819,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1701706574981,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731430623867187571
2805,1740251516127384055,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1703884297010,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1739550449186095228
2806,1749789713886584868,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,1706037227976,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1749769309868425697
2807,1589656937091563520,5E7616154E7DA4629E30EBE7AC9A2AE5424170CAACF0F8D94F0092B325B0437F,1667842982557,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2808,1617560678327357441,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1674532902636,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2809,1618682950866046976,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1674760420586,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
2810,1662964751540912128,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1685317912707,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662826540214673411
2811,1704120408356602283,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1695183693105,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1703831876157231296
2812,1742799728696504516,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1704382433846,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742590343722184911
2813,1766868914716250205,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1710095524492,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1766750995445387393
2814,1766880509928276096,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1710095532161,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1766750995445387393
2815,1766882761510383872,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1710095540207,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1766750995445387393
2816,1774107816946520228,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1711816330249,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774087122703573464
2817,1774154847836594598,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,1711829096250,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1774121219912290557
2818,1354855105779142664,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880356362,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2819,1354887712981962752,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880700983,1,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2820,1354899975608655872,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880340887,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-1
2821,1354903704881782796,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880558143,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-1
2822,1354905822988439552,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880580523,1,1,0,1,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2823,1354946439403745286,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611880408550,1,1,0,1,0,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2824,1355217198046867463,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1611944584286,1,1,0,1,0,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2825,1405304541340389381,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1623896533868,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
2826,1405338624808325125,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1623896555042,1,1,0,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2827,1405949696435113986,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1624057760732,1,1,0,1,0,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2828,1405987505900560398,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1624052032536,1,1,0,1,0,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2829,1406018632635674624,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1624057796230,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1
2830,1466776898961387529,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1638580687138,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1
2831,1466791151382544394,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1638580666958,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2832,1471046242914476033,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1647707197842,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2833,1474418726430777346,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1641062735748,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2834,1486032648535433218,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1643161441415,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
2835,1486071841764610055,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1643161421467,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1
2836,1519286944596901895,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651089719873,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2837,1519742799490523136,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183861931,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2838,1519743960347906048,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183851354,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-1
2839,1519744511081033729,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183819221,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
2840,1519744948286853125,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183791773,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2841,1519745869670752257,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183736496,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
2842,1519746329819373570,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183890154,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
2843,1519748221819621379,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183720883,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1
2844,1519751467913166848,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183703098,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2845,1519776364076965892,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183688738,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
2846,1519777890472239110,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183677982,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
2847,1519793769754865666,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183662005,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1
2848,1519797087742824448,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1651183643617,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
2849,1526753684314591233,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1652854299313,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2850,1544434010767601665,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1657120872604,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2851,1576980001228034050,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1664819387009,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2852,1578802002577997824,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1665275058705,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2853,1578826794194866177,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1665275084036,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
2854,1590491158714671105,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1668069683179,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
2855,1590493719257649160,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1668069654713,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2856,1590874274360971264,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1668134883192,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2857,1602162368930230272,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1670862665642,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2858,1603059725511294977,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671035561527,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
2859,1603064338054787072,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671035539268,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1
2860,1603301863784431618,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671209513440,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2861,1603601498453078016,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671170035247,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2862,1603601968294813697,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671170013649,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2863,1603604254769516544,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671169997903,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
2864,1603605917731328000,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671169975123,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2865,1603793387332796417,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1671235926530,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,-1
2866,1607450284489326592,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672109077450,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2867,1607466096143044612,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672108950144,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
2868,1607480361805561858,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672109019850,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2869,1607496607246819329,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672109046777,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1
2870,1607519169699844100,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672109012321,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2871,1608858003809210372,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672498428035,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2872,1608874675223896071,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672498310465,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2873,1608913715939663875,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672498340256,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2874,1608959280476045315,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672498451010,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2875,1609001010923737089,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1672498531169,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
2876,1611396810500706305,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110154844,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1
2877,1611422065701027841,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110096787,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2878,1611519745639038976,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110269012,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2879,1611522683929329664,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110070746,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2880,1611560739130540032,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110321184,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2881,1611584483362308096,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1673110179091,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2882,1657425582982832128,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1684081519200,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1657422401754259461
2883,1657427174779920388,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1684081506882,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1657422401754259461
2884,1657475606752239617,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1684081487332,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1657422401754259461
2885,1657542200555708419,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1684081459601,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1657422401754259461
2886,1657546305391017985,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1684081587853,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1657494022741426180
2887,1692579213507805655,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1692386578871,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1692558493255942213
2888,1692607576700064234,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,1692386553724,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1692558493255942213
